item_id,annotator_id,label,category,timestamp
A197,r3,0,finance,2025-08-25T16:55:14
A197,r4,1,finance,2025-08-25T16:55:58
A197,r5,0,finance,2025-08-25T16:56:14
A197,r6,0,finance,2025-08-25T16:56:32
A198,r1,0,health,2025-08-25T16:56:58
A198,r2,1,health,2025-08-25T16:57:40
A198,r3,0,health,2025-08-25T16:57:48
A198,r4,1,health,2025-08-25T16:58:29
A198,r5,0,health,2025-08-25T16:58:34
A198,r6,0,health,2025-08-25T16:58:58
A199,r1,0,sports,2025-08-25T16:59:12
A199,r2,1,sports,2025-08-25T16:59:29
A199,r3,1,sports,2025-08-25T16:59:50
A199,r4,0,sports,2025-08-25T17:00:05
A199,r5,0,sports,2025-08-25T17:00:35
A199,r6,1,sports,2025-08-25T17:00:56
A200,r1,0,sports,2025-08-25T17:01:05
A200,r2,1,sports,2025-08-25T17:01:29
A200,r3,0,sports,2025-08-25T17:01:43
A200,r4,1,sports,2025-08-25T17:02:20
A200,r5,0,sports,2025-08-25T17:02:54
A200,r6,0,sports,2025-08-25T17:03:34
A201,r1,1,health,2025-08-25T17:03:39
A201,r2,1,health,2025-08-25T17:04:04
A201,r3,1,health,2025-08-25T17:04:18
A201,r4,1,health,2025-08-25T17:04:32
A201,r5,0,health,2025-08-25T17:04:57
A201,r6,0,health,2025-08-25T17:05:26
A202,r1,0,health,2025-08-25T17:05:45
A202,r2,1,health,2025-08-25T17:05:56
A202,r3,0,health,2025-08-25T17:06:30
A202,r4,0,health,2025-08-25T17:06:53
A202,r5,1,health,2025-08-25T17:07:06
A202,r6,1,health,2025-08-25T17:07:37
A203,r1,1,finance,2025-08-25T17:08:02
A203,r2,1,finance,2025-08-25T17:08:30
A203,r3,1,finance,2025-08-25T17:08:37
A203,r4,0,finance,2025-08-25T17:08:50
A203,r5,0,finance,2025-08-25T17:08:59
A203,r6,1,finance,2025-08-25T17:09:36
A204,r1,0,sports,2025-08-25T17:09:50
A204,r2,1,sports,2025-08-25T17:10:10
A204,r3,1,sports,2025-08-25T17:10:51
A204,r4,1,sports,2025-08-25T17:11:08
A204,r5,1,sports,2025-08-25T17:11:48
A204,r6,0,sports,2025-08-25T17:12:09
A205,r1,1,sports,2025-08-25T17:12:33
A205,r2,1,sports,2025-08-25T17:13:13
A205,r3,1,sports,2025-08-25T17:13:31
A205,r4,1,sports,2025-08-25T17:13:41
A205,r5,1,sports,2025-08-25T17:14:15
A205,r6,1,sports,2025-08-25T17:14:31
A206,r1,0,sports,2025-08-25T17:15:13
A206,r2,1,sports,2025-08-25T17:15:40
A206,r3,0,sports,2025-08-25T17:16:24
A206,r4,1,sports,2025-08-25T17:16:46
A206,r5,1,sports,2025-08-25T17:17:05
A206,r6,1,sports,2025-08-25T17:17:48
A207,r1,1,sports,2025-08-25T17:18:17
A207,r2,1,sports,2025-08-25T17:18:25
A207,r3,1,sports,2025-08-25T17:18:53
A207,r4,1,sports,2025-08-25T17:18:59
A207,r5,0,sports,2025-08-25T17:19:20
A207,r6,1,sports,2025-08-25T17:19:47
A208,r1,1,finance,2025-08-25T17:20:01
A208,r2,1,finance,2025-08-25T17:20:32
A208,r3,0,finance,2025-08-25T17:21:15
A208,r4,0,finance,2025-08-25T17:21:59
A208,r5,0,finance,2025-08-25T17:22:20
A208,r6,0,finance,2025-08-25T17:22:57
A209,r1,1,sports,2025-08-25T17:23:29
A209,r2,1,sports,2025-08-25T17:24:08
A209,r3,0,sports,2025-08-25T17:24:37
A209,r4,0,sports,2025-08-25T17:24:51
A209,r5,0,sports,2025-08-25T17:25:13
A209,r6,1,sports,2025-08-25T17:25:40
A210,r1,0,finance,2025-08-25T17:26:04
A210,r2,0,finance,2025-08-25T17:26:37
A210,r3,0,finance,2025-08-25T17:26:43
A210,r4,0,finance,2025-08-25T17:27:22
A210,r5,0,finance,2025-08-25T17:28:01
A210,r6,1,finance,2025-08-25T17:28:41
A211,r1,1,finance,2025-08-25T17:29:16
A211,r2,0,finance,2025-08-25T17:29:39
A211,r3,0,finance,2025-08-25T17:29:55
A211,r4,0,finance,2025-08-25T17:30:11
A211,r5,0,finance,2025-08-25T17:30:32
A211,r6,1,finance,2025-08-25T17:30:40
A212,r1,0,finance,2025-08-25T17:30:53
A212,r2,0,finance,2025-08-25T17:31:11
A212,r3,0,finance,2025-08-25T17:31:32
A212,r4,0,finance,2025-08-25T17:32:04
A212,r5,0,finance,2025-08-25T17:32:33
A212,r6,0,finance,2025-08-25T17:32:41
A213,r1,1,sports,2025-08-25T17:32:57
A213,r2,1,sports,2025-08-25T17:33:39
A213,r3,0,sports,2025-08-25T17:34:05
A213,r4,1,sports,2025-08-25T17:34:15
A213,r5,1,sports,2025-08-25T17:34:20
A213,r6,1,sports,2025-08-25T17:34:25
A214,r1,0,health,2025-08-25T17:34:49
A214,r2,1,health,2025-08-25T17:35:25
A214,r3,1,health,2025-08-25T17:35:33
A214,r4,1,health,2025-08-25T17:35:50
A214,r5,1,health,2025-08-25T17:36:26
A214,r6,0,health,2025-08-25T17:36:56
A215,r1,1,health,2025-08-25T17:37:36
A215,r2,1,health,2025-08-25T17:38:03
A215,r3,1,health,2025-08-25T17:38:11
A215,r4,0,health,2025-08-25T17:38:27
A215,r5,0,health,2025-08-25T17:38:36
A215,r6,1,health,2025-08-25T17:39:02
A216,r1,1,health,2025-08-25T17:39:12
A216,r2,0,health,2025-08-25T17:39:30
A216,r3,0,health,2025-08-25T17:40:06
A216,r4,1,health,2025-08-25T17:40:27
A216,r5,1,health,2025-08-25T17:41:11
A216,r6,0,health,2025-08-25T17:41:17
A217,r1,1,sports,2025-08-25T17:41:42
A217,r2,1,sports,2025-08-25T17:42:13
A217,r3,1,sports,2025-08-25T17:42:43
A217,r4,1,sports,2025-08-25T17:43:16
A217,r5,1,sports,2025-08-25T17:43:58
A217,r6,1,sports,2025-08-25T17:44:17
A218,r1,1,sports,2025-08-25T17:44:27
A218,r2,1,sports,2025-08-25T17:44:49
A218,r3,0,sports,2025-08-25T17:45:29
A218,r4,1,sports,2025-08-25T17:46:01
A218,r5,1,sports,2025-08-25T17:46:06
A218,r6,1,sports,2025-08-25T17:46:21
A219,r1,1,health,2025-08-25T17:46:32
A219,r2,1,health,2025-08-25T17:46:41
A219,r3,0,health,2025-08-25T17:46:52
A219,r4,1,health,2025-08-25T17:47:35
A219,r5,0,health,2025-08-25T17:47:58
A219,r6,1,health,2025-08-25T17:48:31
A220,r1,1,sports,2025-08-25T17:48:39
A220,r2,0,sports,2025-08-25T17:49:17
A220,r3,1,sports,2025-08-25T17:49:41
A220,r4,1,sports,2025-08-25T17:50:06
A220,r5,1,sports,2025-08-25T17:50:12
A220,r6,1,sports,2025-08-25T17:50:33
A221,r1,1,sports,2025-08-25T17:51:08
A221,r2,1,sports,2025-08-25T17:51:41
A221,r3,0,sports,2025-08-25T17:52:04
A221,r4,1,sports,2025-08-25T17:52:44
A221,r5,1,sports,2025-08-25T17:53:21
A221,r6,1,sports,2025-08-25T17:54:00
A222,r1,1,finance,2025-08-25T17:54:41
A222,r2,0,finance,2025-08-25T17:55:07
A222,r3,0,finance,2025-08-25T17:55:18
A222,r4,0,finance,2025-08-25T17:55:36
A222,r5,0,finance,2025-08-25T17:56:10
A222,r6,1,finance,2025-08-25T17:56:48
A223,r1,0,finance,2025-08-25T17:57:02
A223,r2,1,finance,2025-08-25T17:57:27
A223,r3,0,finance,2025-08-25T17:57:43
A223,r4,0,finance,2025-08-25T17:58:13
A223,r5,1,finance,2025-08-25T17:58:50
A223,r6,0,finance,2025-08-25T17:59:02
A224,r1,0,health,2025-08-25T17:59:36
A224,r2,0,health,2025-08-25T17:59:44
A224,r3,1,health,2025-08-25T18:00:14
A224,r4,0,health,2025-08-25T18:00:56
A224,r5,1,health,2025-08-25T18:01:06
A224,r6,1,health,2025-08-25T18:01:48
A225,r1,1,sports,2025-08-25T18:01:58
A225,r2,1,sports,2025-08-25T18:02:30
A225,r3,1,sports,2025-08-25T18:03:01
A225,r4,1,sports,2025-08-25T18:03:12
A225,r5,1,sports,2025-08-25T18:03:56
A225,r6,1,sports,2025-08-25T18:04:21
A226,r1,1,health,2025-08-25T18:04:52
A226,r2,1,health,2025-08-25T18:05:02
A226,r3,1,health,2025-08-25T18:05:09
A226,r4,1,health,2025-08-25T18:05:37
A226,r5,1,health,2025-08-25T18:05:47
A226,r6,0,health,2025-08-25T18:06:10
A227,r1,0,sports,2025-08-25T18:06:43
A227,r2,1,sports,2025-08-25T18:06:51
A227,r3,1,sports,2025-08-25T18:07:29
A227,r4,1,sports,2025-08-25T18:07:52
A227,r5,0,sports,2025-08-25T18:08:34
A227,r6,1,sports,2025-08-25T18:09:13
A228,r1,1,finance,2025-08-25T18:09:49
A228,r2,1,finance,2025-08-25T18:10:00
A228,r3,0,finance,2025-08-25T18:10:12
A228,r4,1,finance,2025-08-25T18:10:54
A228,r5,0,finance,2025-08-25T18:11:31
A228,r6,1,finance,2025-08-25T18:11:54
A229,r1,1,finance,2025-08-25T18:12:15
A229,r2,0,finance,2025-08-25T18:12:32
A229,r3,0,finance,2025-08-25T18:13:04
A229,r4,0,finance,2025-08-25T18:13:35
A229,r5,0,finance,2025-08-25T18:14:10
A229,r6,0,finance,2025-08-25T18:14:40
A230,r1,1,sports,2025-08-25T18:15:17
A230,r2,1,sports,2025-08-25T18:15:55
A230,r3,1,sports,2025-08-25T18:16:27
A230,r4,0,sports,2025-08-25T18:16:37
A230,r5,1,sports,2025-08-25T18:16:55
A230,r6,1,sports,2025-08-25T18:17:10
A231,r1,0,sports,2025-08-25T18:17:22
A231,r2,1,sports,2025-08-25T18:17:48
A231,r3,0,sports,2025-08-25T18:18:05
A231,r4,1,sports,2025-08-25T18:18:48
A231,r5,0,sports,2025-08-25T18:19:23
A231,r6,1,sports,2025-08-25T18:19:34
A232,r1,0,finance,2025-08-25T18:20:08
A232,r2,0,finance,2025-08-25T18:20:40
A232,r3,0,finance,2025-08-25T18:21:09
A232,r4,1,finance,2025-08-25T18:21:30
A232,r5,1,finance,2025-08-25T18:21:52
A232,r6,1,finance,2025-08-25T18:22:19
A233,r1,1,health,2025-08-25T18:22:35
A233,r2,1,health,2025-08-25T18:23:09
A233,r3,0,health,2025-08-25T18:23:14
A233,r4,1,health,2025-08-25T18:23:43
A233,r5,1,health,2025-08-25T18:24:10
A233,r6,1,health,2025-08-25T18:24:48
A234,r1,1,finance,2025-08-25T18:24:58
A234,r2,0,finance,2025-08-25T18:25:27
A234,r3,0,finance,2025-08-25T18:25:49
A234,r4,1,finance,2025-08-25T18:26:16
A234,r5,1,finance,2025-08-25T18:26:23
A234,r6,0,finance,2025-08-25T18:26:57
A235,r1,1,health,2025-08-25T18:27:37
A235,r2,1,health,2025-08-25T18:28:12
A235,r3,1,health,2025-08-25T18:28:31
A235,r4,1,health,2025-08-25T18:29:10
A235,r5,0,health,2025-08-25T18:29:38
A235,r6,1,health,2025-08-25T18:30:18
A236,r1,1,health,2025-08-25T18:30:55
A236,r2,0,health,2025-08-25T18:31:19
A236,r3,0,health,2025-08-25T18:31:26
A236,r4,1,health,2025-08-25T18:31:48
A236,r5,1,health,2025-08-25T18:31:56
A236,r6,0,health,2025-08-25T18:32:35
A237,r1,1,finance,2025-08-25T18:33:11
A237,r2,1,finance,2025-08-25T18:33:17
A237,r3,0,finance,2025-08-25T18:33:25
A237,r4,1,finance,2025-08-25T18:33:57
A237,r5,1,finance,2025-08-25T18:34:15
A237,r6,1,finance,2025-08-25T18:34:37
A238,r1,1,health,2025-08-25T18:34:43
A238,r2,1,health,2025-08-25T18:34:50
A238,r3,0,health,2025-08-25T18:35:16
A238,r4,1,health,2025-08-25T18:35:55
A238,r5,0,health,2025-08-25T18:36:39
A238,r6,1,health,2025-08-25T18:37:00
A239,r1,0,sports,2025-08-25T18:37:17
A239,r2,1,sports,2025-08-25T18:38:01
A239,r3,0,sports,2025-08-25T18:38:28
A239,r4,1,sports,2025-08-25T18:39:12
A239,r5,1,sports,2025-08-25T18:39:52
A239,r6,1,sports,2025-08-25T18:40:24
A240,r1,0,sports,2025-08-25T18:41:05
A240,r2,1,sports,2025-08-25T18:41:15
A240,r3,1,sports,2025-08-25T18:41:59
A240,r4,0,sports,2025-08-25T18:42:26
A240,r5,0,sports,2025-08-25T18:42:34
A240,r6,1,sports,2025-08-25T18:43:14
A241,r1,1,health,2025-08-25T18:43:52
A241,r2,1,health,2025-08-25T18:44:01
A241,r3,0,health,2025-08-25T18:44:33
A241,r4,1,health,2025-08-25T18:44:40
A241,r5,0,health,2025-08-25T18:44:47
A241,r6,1,health,2025-08-25T18:45:09
A242,r1,1,health,2025-08-25T18:45:27
A242,r2,0,health,2025-08-25T18:45:34
A242,r3,0,health,2025-08-25T18:46:08
A242,r4,1,health,2025-08-25T18:46:26
A242,r5,0,health,2025-08-25T18:47:06
A242,r6,1,health,2025-08-25T18:47:18
A243,r1,0,sports,2025-08-25T18:47:41
A243,r2,1,sports,2025-08-25T18:48:15
A243,r3,1,sports,2025-08-25T18:48:52
A243,r4,1,sports,2025-08-25T18:49:31
A243,r5,0,sports,2025-08-25T18:49:41
A243,r6,1,sports,2025-08-25T18:50:05
A244,r1,1,finance,2025-08-25T18:50:22
A244,r2,1,finance,2025-08-25T18:50:27
A244,r3,0,finance,2025-08-25T18:50:38
A244,r4,0,finance,2025-08-25T18:50:50
A244,r5,0,finance,2025-08-25T18:51:17
A244,r6,0,finance,2025-08-25T18:51:40
A245,r1,0,finance,2025-08-25T18:52:02
A245,r2,0,finance,2025-08-25T18:52:18
A245,r3,0,finance,2025-08-25T18:52:42
A245,r4,0,finance,2025-08-25T18:53:19
A245,r5,0,finance,2025-08-25T18:53:29
A245,r6,0,finance,2025-08-25T18:54:06
A246,r1,1,health,2025-08-25T18:54:48
A246,r2,1,health,2025-08-25T18:55:27
A246,r3,1,health,2025-08-25T18:55:37
A246,r4,1,health,2025-08-25T18:56:06
A246,r5,1,health,2025-08-25T18:56:50
A246,r6,0,health,2025-08-25T18:57:03
A247,r1,1,finance,2025-08-25T18:57:15
A247,r2,0,finance,2025-08-25T18:57:22
A247,r3,0,finance,2025-08-25T18:57:33
A247,r4,0,finance,2025-08-25T18:58:01
A247,r5,0,finance,2025-08-25T18:58:13
A247,r6,0,finance,2025-08-25T18:58:57
A248,r1,1,finance,2025-08-25T18:59:09
A248,r2,0,finance,2025-08-25T18:59:27
A248,r3,0,finance,2025-08-25T18:59:41
A248,r4,1,finance,2025-08-25T18:59:56
A248,r5,0,finance,2025-08-25T19:00:33
A248,r6,0,finance,2025-08-25T19:01:09
A249,r1,0,sports,2025-08-25T19:01:15
A249,r2,1,sports,2025-08-25T19:01:44
A249,r3,0,sports,2025-08-25T19:01:49
A249,r4,0,sports,2025-08-25T19:02:23
A249,r5,1,sports,2025-08-25T19:02:40
A249,r6,1,sports,2025-08-25T19:02:47
A250,r1,0,finance,2025-08-25T19:03:30
A250,r2,0,finance,2025-08-25T19:03:35
A250,r3,0,finance,2025-08-25T19:04:07
A250,r4,1,finance,2025-08-25T19:04:34
A250,r5,0,finance,2025-08-25T19:04:57
A250,r6,0,finance,2025-08-25T19:05:37
A251,r1,1,finance,2025-08-25T19:06:09
A251,r2,1,finance,2025-08-25T19:06:40
A251,r3,0,finance,2025-08-25T19:07:05
A251,r4,0,finance,2025-08-25T19:07:22
A251,r5,1,finance,2025-08-25T19:08:04
A251,r6,0,finance,2025-08-25T19:08:35
A252,r1,1,health,2025-08-25T19:09:11
A252,r2,1,health,2025-08-25T19:09:39
A252,r3,1,health,2025-08-25T19:10:00
A252,r4,1,health,2025-08-25T19:10:25
A252,r5,1,health,2025-08-25T19:10:59
A252,r6,1,health,2025-08-25T19:11:11
A253,r1,0,finance,2025-08-25T19:11:27
A253,r2,1,finance,2025-08-25T19:11:41
A253,r3,0,finance,2025-08-25T19:12:06
A253,r4,0,finance,2025-08-25T19:12:17
A253,r5,1,finance,2025-08-25T19:12:32
A253,r6,0,finance,2025-08-25T19:12:57
A254,r1,1,sports,2025-08-25T19:13:19
A254,r2,1,sports,2025-08-25T19:13:54
A254,r3,0,sports,2025-08-25T19:14:19
A254,r4,1,sports,2025-08-25T19:14:24
A254,r5,1,sports,2025-08-25T19:14:48
A254,r6,0,sports,2025-08-25T19:15:08
A255,r1,1,sports,2025-08-25T19:15:41
A255,r2,1,sports,2025-08-25T19:16:15
A255,r3,0,sports,2025-08-25T19:16:57
A255,r4,1,sports,2025-08-25T19:17:02
A255,r5,1,sports,2025-08-25T19:17:27
A255,r6,1,sports,2025-08-25T19:17:56
A256,r1,1,health,2025-08-25T19:18:23
A256,r2,0,health,2025-08-25T19:18:33
A256,r3,1,health,2025-08-25T19:19:10
A256,r4,1,health,2025-08-25T19:19:48
A256,r5,1,health,2025-08-25T19:20:08
A256,r6,1,health,2025-08-25T19:20:22
A257,r1,1,health,2025-08-25T19:20:33
A257,r2,0,health,2025-08-25T19:21:13
A257,r3,0,health,2025-08-25T19:21:37
A257,r4,1,health,2025-08-25T19:22:01
A257,r5,0,health,2025-08-25T19:22:30
A257,r6,0,health,2025-08-25T19:23:01
A258,r1,1,sports,2025-08-25T19:23:32
A258,r2,1,sports,2025-08-25T19:24:00
A258,r3,1,sports,2025-08-25T19:24:19
A258,r4,0,sports,2025-08-25T19:24:37
A258,r5,1,sports,2025-08-25T19:24:56
A258,r6,0,sports,2025-08-25T19:25:27
A259,r1,0,sports,2025-08-25T19:25:32
A259,r2,1,sports,2025-08-25T19:26:02
A259,r3,0,sports,2025-08-25T19:26:42
A259,r4,0,sports,2025-08-25T19:26:56
A259,r5,1,sports,2025-08-25T19:27:35
A259,r6,1,sports,2025-08-25T19:28:11
A260,r1,1,finance,2025-08-25T19:28:23
A260,r2,1,finance,2025-08-25T19:28:32
A260,r3,0,finance,2025-08-25T19:28:45
A260,r4,1,finance,2025-08-25T19:29:29
A260,r5,1,finance,2025-08-25T19:29:34
A260,r6,0,finance,2025-08-25T19:29:58
A261,r1,1,sports,2025-08-25T19:30:33
A261,r2,1,sports,2025-08-25T19:31:02
A261,r3,1,sports,2025-08-25T19:31:41
A261,r4,0,sports,2025-08-25T19:31:53
A261,r5,1,sports,2025-08-25T19:32:32
A261,r6,1,sports,2025-08-25T19:33:12
A262,r1,1,health,2025-08-25T19:33:51
A262,r2,0,health,2025-08-25T19:34:07
A262,r3,1,health,2025-08-25T19:34:50
A262,r4,0,health,2025-08-25T19:35:25
A262,r5,1,health,2025-08-25T19:36:08
A262,r6,1,health,2025-08-25T19:36:40
A263,r1,0,sports,2025-08-25T19:37:09
A263,r2,1,sports,2025-08-25T19:37:40
A263,r3,1,sports,2025-08-25T19:38:01
A263,r4,1,sports,2025-08-25T19:38:40
A263,r5,0,sports,2025-08-25T19:39:01
A263,r6,1,sports,2025-08-25T19:39:45
A264,r1,1,sports,2025-08-25T19:39:58
A264,r2,1,sports,2025-08-25T19:40:13
A264,r3,1,sports,2025-08-25T19:40:27
A264,r4,1,sports,2025-08-25T19:40:32
A264,r5,0,sports,2025-08-25T19:40:57
A264,r6,1,sports,2025-08-25T19:41:30
A265,r1,0,health,2025-08-25T19:41:35
A265,r2,0,health,2025-08-25T19:41:50
A265,r3,0,health,2025-08-25T19:42:03
A265,r4,1,health,2025-08-25T19:42:09
A265,r5,1,health,2025-08-25T19:42:47
A265,r6,1,health,2025-08-25T19:42:58
A266,r1,1,sports,2025-08-25T19:43:39
A266,r2,1,sports,2025-08-25T19:43:47
A266,r3,0,sports,2025-08-25T19:44:29
A266,r4,0,sports,2025-08-25T19:45:07
A266,r5,0,sports,2025-08-25T19:45:29
A266,r6,1,sports,2025-08-25T19:46:10
A267,r1,1,sports,2025-08-25T19:46:53
A267,r2,1,sports,2025-08-25T19:47:27
A267,r3,0,sports,2025-08-25T19:47:40
A267,r4,1,sports,2025-08-25T19:47:52
A267,r5,1,sports,2025-08-25T19:48:22
A267,r6,1,sports,2025-08-25T19:49:06
A268,r1,1,sports,2025-08-25T19:49:46
A268,r2,1,sports,2025-08-25T19:49:59
A268,r3,0,sports,2025-08-25T19:50:06
A268,r4,1,sports,2025-08-25T19:50:38
A268,r5,0,sports,2025-08-25T19:51:02
A268,r6,1,sports,2025-08-25T19:51:28
A269,r1,1,sports,2025-08-25T19:52:03
A269,r2,0,sports,2025-08-25T19:52:33
A269,r3,0,sports,2025-08-25T19:53:12
A269,r4,1,sports,2025-08-25T19:53:30
A269,r5,1,sports,2025-08-25T19:53:59
A269,r6,1,sports,2025-08-25T19:54:17
A270,r1,1,sports,2025-08-25T19:54:24
A270,r2,1,sports,2025-08-25T19:54:56
A270,r3,0,sports,2025-08-25T19:55:01
A270,r4,1,sports,2025-08-25T19:55:24
A270,r5,0,sports,2025-08-25T19:55:36
A270,r6,1,sports,2025-08-25T19:55:49
A271,r1,0,sports,2025-08-25T19:56:12
A271,r2,1,sports,2025-08-25T19:56:22
A271,r3,0,sports,2025-08-25T19:56:31
A271,r4,1,sports,2025-08-25T19:56:40
A271,r5,1,sports,2025-08-25T19:57:01
A271,r6,1,sports,2025-08-25T19:57:24
A272,r1,1,sports,2025-08-25T19:58:06
A272,r2,0,sports,2025-08-25T19:58:24
A272,r3,1,sports,2025-08-25T19:59:08
A272,r4,1,sports,2025-08-25T19:59:14
A272,r5,0,sports,2025-08-25T19:59:35
A272,r6,1,sports,2025-08-25T19:59:45
A273,r1,0,sports,2025-08-25T20:00:03
A273,r2,1,sports,2025-08-25T20:00:38
A273,r3,1,sports,2025-08-25T20:00:54
A273,r4,0,sports,2025-08-25T20:01:17
A273,r5,1,sports,2025-08-25T20:01:38
A273,r6,0,sports,2025-08-25T20:02:12
A274,r1,0,finance,2025-08-25T20:02:23
A274,r2,0,finance,2025-08-25T20:02:47
A274,r3,0,finance,2025-08-25T20:03:22
A274,r4,1,finance,2025-08-25T20:03:40
A274,r5,0,finance,2025-08-25T20:04:05
A274,r6,1,finance,2025-08-25T20:04:27
A275,r1,0,finance,2025-08-25T20:04:42
A275,r2,0,finance,2025-08-25T20:05:11
A275,r3,0,finance,2025-08-25T20:05:32
A275,r4,0,finance,2025-08-25T20:06:00
A275,r5,1,finance,2025-08-25T20:06:34
A275,r6,0,finance,2025-08-25T20:06:49
A276,r1,1,sports,2025-08-25T20:07:04
A276,r2,1,sports,2025-08-25T20:07:19
A276,r3,1,sports,2025-08-25T20:07:28
A276,r4,1,sports,2025-08-25T20:07:46
A276,r5,0,sports,2025-08-25T20:07:58
A276,r6,1,sports,2025-08-25T20:08:04
A277,r1,1,sports,2025-08-25T20:08:27
A277,r2,1,sports,2025-08-25T20:09:03
A277,r3,1,sports,2025-08-25T20:09:31
A277,r4,0,sports,2025-08-25T20:10:00
A277,r5,1,sports,2025-08-25T20:10:06
A277,r6,1,sports,2025-08-25T20:10:25
A278,r1,0,finance,2025-08-25T20:10:55
A278,r2,1,finance,2025-08-25T20:11:39
A278,r3,0,finance,2025-08-25T20:12:03
A278,r4,0,finance,2025-08-25T20:12:44
A278,r5,1,finance,2025-08-25T20:12:52
A278,r6,1,finance,2025-08-25T20:13:19
A279,r1,0,health,2025-08-25T20:13:49
A279,r2,0,health,2025-08-25T20:13:54
A279,r3,1,health,2025-08-25T20:14:17
A279,r4,1,health,2025-08-25T20:14:25
A279,r5,1,health,2025-08-25T20:15:06
A279,r6,1,health,2025-08-25T20:15:47
A280,r1,0,health,2025-08-25T20:16:20
A280,r2,1,health,2025-08-25T20:16:54
A280,r3,1,health,2025-08-25T20:17:29
A280,r4,0,health,2025-08-25T20:17:44
A280,r5,1,health,2025-08-25T20:18:06
A280,r6,0,health,2025-08-25T20:18:30
A281,r1,1,sports,2025-08-25T20:18:52
A281,r2,1,sports,2025-08-25T20:18:58
A281,r3,0,sports,2025-08-25T20:19:32
A281,r4,1,sports,2025-08-25T20:20:00
A281,r5,1,sports,2025-08-25T20:20:39
A281,r6,0,sports,2025-08-25T20:21:04
A282,r1,1,sports,2025-08-25T20:21:37
A282,r2,1,sports,2025-08-25T20:22:02
A282,r3,0,sports,2025-08-25T20:22:25
A282,r4,0,sports,2025-08-25T20:22:56
A282,r5,1,sports,2025-08-25T20:23:39
A282,r6,0,sports,2025-08-25T20:24:00
A283,r1,1,sports,2025-08-25T20:24:06
A283,r2,1,sports,2025-08-25T20:24:38
A283,r3,0,sports,2025-08-25T20:24:59
A283,r4,1,sports,2025-08-25T20:25:04
A283,r5,0,sports,2025-08-25T20:25:34
A283,r6,1,sports,2025-08-25T20:25:49
A284,r1,1,sports,2025-08-25T20:25:58
A284,r2,1,sports,2025-08-25T20:26:29
A284,r3,1,sports,2025-08-25T20:26:36
A284,r4,1,sports,2025-08-25T20:27:13
A284,r5,0,sports,2025-08-25T20:27:45
A284,r6,1,sports,2025-08-25T20:28:15
A285,r1,0,finance,2025-08-25T20:28:31
A285,r2,0,finance,2025-08-25T20:28:46
A285,r3,0,finance,2025-08-25T20:29:06
A285,r4,1,finance,2025-08-25T20:29:20
A285,r5,1,finance,2025-08-25T20:29:45
A285,r6,0,finance,2025-08-25T20:30:17
A286,r1,0,finance,2025-08-25T20:30:44
A286,r2,1,finance,2025-08-25T20:31:16
A286,r3,0,finance,2025-08-25T20:31:51
A286,r4,1,finance,2025-08-25T20:32:20
A286,r5,1,finance,2025-08-25T20:32:29
A286,r6,1,finance,2025-08-25T20:33:01
A287,r1,1,sports,2025-08-25T20:33:24
A287,r2,1,sports,2025-08-25T20:33:46
A287,r3,1,sports,2025-08-25T20:34:30
A287,r4,0,sports,2025-08-25T20:34:55
A287,r5,1,sports,2025-08-25T20:35:35
A287,r6,0,sports,2025-08-25T20:35:47
A288,r1,1,sports,2025-08-25T20:36:12
A288,r2,1,sports,2025-08-25T20:36:21
A288,r3,1,sports,2025-08-25T20:36:27
A288,r4,0,sports,2025-08-25T20:36:47
A288,r5,0,sports,2025-08-25T20:36:56
A288,r6,0,sports,2025-08-25T20:37:27
A289,r1,1,finance,2025-08-25T20:38:01
A289,r2,0,finance,2025-08-25T20:38:17
A289,r3,0,finance,2025-08-25T20:38:48
A289,r4,0,finance,2025-08-25T20:39:12
A289,r5,0,finance,2025-08-25T20:39:43
A289,r6,1,finance,2025-08-25T20:40:19
A290,r1,1,sports,2025-08-25T20:40:59
A290,r2,1,sports,2025-08-25T20:41:32
A290,r3,0,sports,2025-08-25T20:41:46
A290,r4,0,sports,2025-08-25T20:42:14
A290,r5,0,sports,2025-08-25T20:42:37
A290,r6,1,sports,2025-08-25T20:43:13
A291,r1,1,health,2025-08-25T20:43:42
A291,r2,0,health,2025-08-25T20:43:56
A291,r3,1,health,2025-08-25T20:44:21
A291,r4,1,health,2025-08-25T20:44:35
A291,r5,1,health,2025-08-25T20:44:42
A291,r6,1,health,2025-08-25T20:45:06
A292,r1,1,sports,2025-08-25T20:45:11
A292,r2,1,sports,2025-08-25T20:45:28
A292,r3,0,sports,2025-08-25T20:45:39
A292,r4,0,sports,2025-08-25T20:45:56
A292,r5,1,sports,2025-08-25T20:46:21
A292,r6,0,sports,2025-08-25T20:46:34
A293,r1,0,health,2025-08-25T20:47:05
A293,r2,1,health,2025-08-25T20:47:22
A293,r3,1,health,2025-08-25T20:47:49
A293,r4,0,health,2025-08-25T20:48:01
A293,r5,1,health,2025-08-25T20:48:16
A293,r6,1,health,2025-08-25T20:48:49
A294,r1,1,sports,2025-08-25T20:49:32
A294,r2,1,sports,2025-08-25T20:49:55
A294,r3,1,sports,2025-08-25T20:50:10
A294,r4,1,sports,2025-08-25T20:50:45
A294,r5,1,sports,2025-08-25T20:51:17
A294,r6,1,sports,2025-08-25T20:51:48
A295,r1,1,health,2025-08-25T20:51:56
A295,r2,0,health,2025-08-25T20:52:09
